gene,damage_score,gnomAD_SAS_AF,Variant_Classification,log2FoldChange,padj,direction,MutExpress_Priority
CUEDC1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
CUL2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
CWC25,1.0,3.379e-05,Missense_Mutation,,,,MEDIUM_V
CXCL16,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
CXCL8,1.0,0.0,Frame_Shift_Del,,,,MEDIUM_V
CXCR4,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
CXCR6,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
CXXC5,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
CXorf65,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
CYB561,1.0,0.0,Frame_Shift_Del,,,,MEDIUM_V
CYB5A,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
CYP24A1,1.0,0.0,"Missense_Mutation, Splice_Site",,,,MEDIUM_V
CYP26A1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
CYP2C18,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
CYP2C19,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
CYP2C8,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
CYP2E1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
CYP2J2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
CYP2R1,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
CYP2S1,1.0,0.0,"Missense_Mutation, Splice_Site",,,,MEDIUM_V
CYP3A5,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
CYP3A7-CYP3A51P,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
CYP4V2,1.0,0.0,"Nonsense_Mutation, Splice_Site",,,,MEDIUM_V
CYP4Z1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
CYP7B1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
CYTH3,1.0,0.0,"Nonsense_Mutation, Missense_Mutation",,,,MEDIUM_V
CYTIP,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DAB2,1.0,0.0,"Splice_Site, Missense_Mutation",,,,MEDIUM_V
DAGLA,1.0,0.0,"Nonsense_Mutation, Missense_Mutation",,,,MEDIUM_V
DAO,1.0,6.542e-05,Nonsense_Mutation,,,,MEDIUM_V
DAP,1.0,0.0,Frame_Shift_Ins,,,,MEDIUM_V
DAPP1,1.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
DAZAP1,1.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
DBH,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DBNDD2,1.0,0.0,Frame_Shift_Del,,,,MEDIUM_V
DBNL,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DBP,1.0,0.0,Frame_Shift_Del,,,,MEDIUM_V
DCAF12L2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DCAF5,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DCDC2B,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DCLRE1B,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DCST2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DCTN5,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
DCUN1D2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DCUN1D3,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
DCX,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DDIAS,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DDIT4,1.0,3.268e-05,Nonsense_Mutation,,,,MEDIUM_V
DDX11,1.0,0.0,"Frame_Shift_Ins, Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
DDX18,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DDX25,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
DDX28,1.0,0.0,Frame_Shift_Ins,,,,MEDIUM_V
DDX49,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DDX54,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DEDD,1.0,6.533e-05,Missense_Mutation,,,,MEDIUM_V
DEFB108B,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DEFB118,1.0,3.33e-05,Frame_Shift_Del,,,,MEDIUM_V
DEFB121,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DEK,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DELE1,1.0,0.0,Frame_Shift_Del,,,,MEDIUM_V
DENND1C,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DENND6A,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DEPDC4,1.0,0.0,"Nonsense_Mutation, Missense_Mutation",,,,MEDIUM_V
DERA,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
DERL1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DERL3,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DESI2,1.0,0.0,"Splice_Site, Missense_Mutation",,,,MEDIUM_V
DGKA,1.0,0.0,In_Frame_Del,,,,MEDIUM_V
DGLUCY,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DHCR7,1.0,0.0001089,Missense_Mutation,,,,MEDIUM_V
DHDDS,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DHDH,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DHFR2,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
DHRS4,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DHTKD1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DHX30,1.0,0.0,"Nonsense_Mutation, Missense_Mutation",,,,MEDIUM_V
DIMT1,1.0,0.0,Splice_Site,,,,MEDIUM_V
DIRAS3,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DIS3L,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DIS3L2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DKK3,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DMAP1,1.0,0.0,"Missense_Mutation, Splice_Site",,,,MEDIUM_V
DMRTC1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DNAAF2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DNAAF6,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DNAI1,1.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
DNAI4,1.0,0.0,"Nonsense_Mutation, Missense_Mutation",,,,MEDIUM_V
DNAJA1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DNAJB7,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
DNAJC16,1.0,0.0,"Nonsense_Mutation, Splice_Site",,,,MEDIUM_V
DNAJC19,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DNAJC24,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
DNAJC27,1.0,0.0,Splice_Site,,,,MEDIUM_V
DNAJC28,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DNAJC8,1.0,0.0,"Nonsense_Mutation, Missense_Mutation",,,,MEDIUM_V
DNASE2,1.0,0.0,"Frame_Shift_Del, Missense_Mutation",,,,MEDIUM_V
DNER,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DNHD1,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
DNMT3B,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DOK1,1.0,0.0,"Nonsense_Mutation, Missense_Mutation",,,,MEDIUM_V
DOK2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DPAGT1,1.0,6.533e-05,Missense_Mutation,,,,MEDIUM_V
DPEP2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DPF2,1.0,0.0,"Missense_Mutation, Splice_Site",,,,MEDIUM_V
DPH2,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
DPM1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DRAXIN,1.0,3.302e-05,Nonsense_Mutation,,,,MEDIUM_V
DRD3,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DRG2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DROSHA,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DSCC1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DTNBP1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DTX3,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DUS1L,1.0,0.0,Splice_Site,,,,MEDIUM_V
DUS4L-BCAP29,1.0,0.0,Frame_Shift_Del,,,,MEDIUM_V
DUSP18,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DUSP22,1.0,3.267e-05,Missense_Mutation,,,,MEDIUM_V
DUSP6,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DUSP9,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
DXO,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DYNAP,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DYNC2I2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DYTN,1.0,9.805e-05,Missense_Mutation,,,,MEDIUM_V
DZANK1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
DZIP1L,1.0,0.0,"Nonsense_Mutation, Missense_Mutation",,,,MEDIUM_V
E2F4,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
E2F6,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
E4F1,1.0,0.0,"Splice_Site, Missense_Mutation",,,,MEDIUM_V
EBPL,1.0,0.0,Frame_Shift_Del,,,,MEDIUM_V
ECI1,1.0,0.0,Splice_Site,,,,MEDIUM_V
EDC4,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
EDIL3,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
EDNRA,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
EEF1AKNMT,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
EEF1B2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
EFCAB11,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
EFCAB7,1.0,0.0,"Nonsense_Mutation, Missense_Mutation",,,,MEDIUM_V
EFNB2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
EGFL7,1.0,0.0,Frame_Shift_Ins,,,,MEDIUM_V
EHF,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
EI24,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
EID3,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
EIF2B4,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
EIF2S3,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
EIF3B,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
EIF3D,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
EIF3H,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
EIF3J,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
EIPR1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
ELAC1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
ELAC2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
ELAPOR1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
ELF3,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
ELOB,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
ELOVL4,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
ELOVL5,1.0,0.0,"Missense_Mutation, Frame_Shift_Del",,,,MEDIUM_V
ELOVL6,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
ELP5,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
EMC1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
EMC7,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
EML3,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
EML4,1.0,0.0,"Splice_Site, Nonsense_Mutation, Frame_Shift_Ins",,,,MEDIUM_V
ENDOU,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
ENG,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
ENTPD1,1.0,0.0,Splice_Site,,,,MEDIUM_V
ENTPD2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
EOLA2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
EPHB6,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
EPM2AIP1,1.0,0.0,"Missense_Mutation, In_Frame_Del",,,,MEDIUM_V
EPN2,1.0,0.0,Frame_Shift_Del,,,,MEDIUM_V
EPOR,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
EPS15,1.0,0.0,"Nonsense_Mutation, Missense_Mutation",,,,MEDIUM_V
EPS8L1,1.0,0.0,"Nonstop_Mutation, Missense_Mutation",,,,MEDIUM_V
EPSTI1,1.0,0.0,Frame_Shift_Ins,,,,MEDIUM_V
ERAS,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
ERCC1,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
ERCC2,1.0,3.266e-05,Missense_Mutation,,,,MEDIUM_V
ERCC6L2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
ERCC8,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
ERGIC3,1.0,0.0,Splice_Site,,,,MEDIUM_V
ERICH1,1.0,0.0,Splice_Site,,,,MEDIUM_V
ERICH6,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
ERMAP,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
ERMP1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
ERRFI1,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
ERV3-1,1.0,0.0,"In_Frame_Del, Missense_Mutation",,,,MEDIUM_V
ETAA1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
ETFBKMT,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
ETHE1,1.0,0.0,In_Frame_Del,,,,MEDIUM_V
EVA1A,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
EVI2A,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
EXOC3L1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
EXOSC10,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
EXT1,1.0,0.0,Splice_Site,,,,MEDIUM_V
EXT2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
EXTL2,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
F11,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
F2R,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
F2RL3,1.0,0.0,Frame_Shift_Del,,,,MEDIUM_V
FAAH2,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
FAAP20,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FABP2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FABP7,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FAF2,1.0,0.0,"Missense_Mutation, Splice_Site",,,,MEDIUM_V
FAM111A,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FAM118B,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FAM120B,1.0,0.0,"In_Frame_Del, Missense_Mutation",,,,MEDIUM_V
FAM124B,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FAM131B,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FAM133A,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FAM13B,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
FAM151A,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FAM151B,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FAM155A,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FAM166A,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FAM166B,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FAM168A,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
FAM168B,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FAM186B,1.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
FAM209A,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FAM210A,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FAM214A,1.0,0.0,"Nonsense_Mutation, Missense_Mutation",,,,MEDIUM_V
FAM214B,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FAM219A,1.0,0.0,Frame_Shift_Ins,,,,MEDIUM_V
FAM219B,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FAM220A,1.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
FAM228A,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
FAM234A,1.0,0.0,Frame_Shift_Del,,,,MEDIUM_V
FAM32A,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FAM3B,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FAM53C,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FAM72C,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FAM78B,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FAM83G,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FAM9C,1.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
FANCC,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FANCL,1.0,0.0,Splice_Site,,,,MEDIUM_V
FAR1,1.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
FARSA,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FARSB,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FASLG,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FASTKD1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FAXDC2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FBLIM1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FBLN1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FBXL2,1.0,0.0,Splice_Site,,,,MEDIUM_V
FBXL20,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
FBXL4,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FBXL7,1.0,3.296e-05,Missense_Mutation,,,,MEDIUM_V
FBXL8,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FBXO15,1.0,0.0,"Nonsense_Mutation, Missense_Mutation",,,,MEDIUM_V
FBXO16,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FBXO24,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FBXO9,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FBXW4,1.0,0.0,"Frame_Shift_Del, Nonsense_Mutation, Missense_Mutation",,,,MEDIUM_V
FCER2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FCGR3B,1.0,0.0,Splice_Site,,,,MEDIUM_V
FCHSD2,1.0,0.0,Frame_Shift_Del,,,,MEDIUM_V
FCSK,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FGD1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FGF10,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FGF3,1.0,0.0001588,Missense_Mutation,,,,MEDIUM_V
FGF6,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FGFR1,1.0,0.0,"Missense_Mutation, Splice_Site",,,,MEDIUM_V
FGFR1OP2,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
FGGY,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FGL1,1.0,0.0001327,Missense_Mutation,,,,MEDIUM_V
FH,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FHIT,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FIG4,1.0,0.0,"Splice_Site, Missense_Mutation",,,,MEDIUM_V
FILIP1L,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FKBP10,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FKBP5,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FKBP9,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FKBPL,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FLACC1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FLRT3,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
FLT3LG,1.0,0.0,"Frame_Shift_Del, Missense_Mutation",,,,MEDIUM_V
FLT4,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FMOD,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FN3KRP,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FNDC11,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FNDC3A,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FNDC4,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FO393400.1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FOLR3,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
FOXD4L4,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FOXK2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FOXO4,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FOXRED1,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
FPR1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FRA10AC1,1.0,0.0,Splice_Site,,,,MEDIUM_V
FRZB,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FUBP3,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FUCA1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FUNDC1,1.0,0.0,"Nonsense_Mutation, Missense_Mutation, In_Frame_Del",,,,MEDIUM_V
FXR2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
FXYD5,1.0,0.0,"Nonsense_Mutation, Missense_Mutation",,,,MEDIUM_V
FYN,1.0,3.309e-05,Missense_Mutation,,,,MEDIUM_V
FZD1,1.0,3.273e-05,Missense_Mutation,,,,MEDIUM_V
FZD8,1.0,0.0,Frame_Shift_Ins,,,,MEDIUM_V
G2E3,1.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
GAB4,1.0,0.0,"Missense_Mutation, Splice_Site",,,,MEDIUM_V
GABBR1,1.0,3.292e-05,Missense_Mutation,,,,MEDIUM_V
GABPB2,1.0,0.0,Splice_Site,,,,MEDIUM_V
GABRA6,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GABRP,1.0,0.0,Frame_Shift_Del,,,,MEDIUM_V
GAGE2E,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GALNT11,1.0,0.0,"Missense_Mutation, Splice_Site",,,,MEDIUM_V
GALNT15,1.0,0.0,Nonstop_Mutation,,,,MEDIUM_V
GALNT18,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GANC,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GAPT,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GARRE1,1.0,3.267e-05,Missense_Mutation,,,,MEDIUM_V
GAS2L3,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GAS8,1.0,0.0,Frame_Shift_Del,,,,MEDIUM_V
GATAD2B,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GATC,1.0,0.0,Nonstop_Mutation,,,,MEDIUM_V
GBA,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GBA2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GBP1,1.0,0.0,"Frame_Shift_Del, Nonsense_Mutation",,,,MEDIUM_V
GBP2,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
GBX1,1.0,0.0,Frame_Shift_Del,,,,MEDIUM_V
GCH1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GCLM,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GCSAM,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GDE1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GDF2,1.0,6.533e-05,Missense_Mutation,,,,MEDIUM_V
GDF5,1.0,3.371e-05,Frame_Shift_Ins,,,,MEDIUM_V
GDF6,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GEMIN8,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GET1,1.0,0.0,Splice_Site,,,,MEDIUM_V
GET3,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GFOD1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GFOD2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GFRAL,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GGCT,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GGNBP2,1.0,0.0,Frame_Shift_Ins,,,,MEDIUM_V
GGT7,1.0,3.334e-05,Missense_Mutation,,,,MEDIUM_V
GIMAP7,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GIPC3,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
GJA8,1.0,0.0,"Nonsense_Mutation, Missense_Mutation",,,,MEDIUM_V
GJA9,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GJB4,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GJB7,1.0,0.0,Frame_Shift_Del,,,,MEDIUM_V
GJC1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GJC2,1.0,3.385e-05,Missense_Mutation,,,,MEDIUM_V
GJC3,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GJD3,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
GLCE,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GLIS1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GLIS3,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GLMN,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GLT8D2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GLUL,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
GLYR1,1.0,0.0,"Frame_Shift_Ins, Missense_Mutation, In_Frame_Del",,,,MEDIUM_V
GM2A,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GMPR2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GNA13,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
GNAO1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GNAT2,1.0,0.0,Splice_Site,,,,MEDIUM_V
GNLY,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GNPDA2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GOLGA5,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GOLM2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GOPC,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GP5,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GP6,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GPA33,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GPALPP1,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GPAT3,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GPAT4,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GPATCH4,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GPBP1,1.0,0.0,"Missense_Mutation, Nonsense_Mutation",,,,MEDIUM_V
GPC4,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GPD2,1.0,0.0,Missense_Mutation,,,,MEDIUM_V
GPHN,1.0,0.0,Nonsense_Mutation,,,,MEDIUM_V
