"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042310","vasoconstriction","16/1572","87/18860",0.183908045977011,2.20642859231962,3.40100783019368,0.00204866956769522,0.0221412244616567,0.0177816338814463,"ACTA2/ADRA1A/ATP1A2/EDNRB/HTR1D/HTR2A/KCNMB2/SLC6A4/SVEP1/AVPR1A/CAV1/COMP/EDN3/FGG/TACR1/AVPR2",16
"GO:0031290","retinal ganglion cell axon guidance","7/1572","23/18860",0.304347826086957,3.65139949109415,3.8365992881374,0.00204986979275455,0.0221412244616567,0.0177816338814463,"BMPR1B/EPHB1/PTPRM/ROBO2/SLIT1/ISL2/NDP",7
"GO:0086012","membrane depolarization during cardiac muscle cell action potential","7/1572","23/18860",0.304347826086957,3.65139949109415,3.8365992881374,0.00204986979275455,0.0221412244616567,0.0177816338814463,"ANK2/ATP1A2/CACNA2D1/SCN4B/SCN5A/SCN2B/SCN3B",7
"GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","7/1572","23/18860",0.304347826086957,3.65139949109415,3.8365992881374,0.00204986979275455,0.0221412244616567,0.0177816338814463,"AURKB/CCNB1/CDCA8/SKA1/SKA3/BIRC5/MAD2L1",7
"GO:1903504","regulation of mitotic spindle checkpoint","7/1572","23/18860",0.304347826086957,3.65139949109415,3.8365992881374,0.00204986979275455,0.0221412244616567,0.0177816338814463,"AURKB/CCNB1/CDCA8/SKA1/SKA3/BIRC5/MAD2L1",7
"GO:0070482","response to oxygen levels","46/1572","357/18860",0.128851540616246,1.5458906208794,3.14001621255549,0.00205106845487843,0.0221412244616567,0.0177816338814463,"ABCB1/ADAM8/ALAS2/ARNT2/CA9/CCNB1/COL1A1/CPEB1/CYP1A1/DDR2/DPP4/DRD2/EPAS1/FOXO1/HIF3A/MYOCD/NOS1/OPRD1/POSTN/PPARG/PTGIS/PTGS2/SCN2A/SLC6A4/SOX2/TGFBR3/TH/ZEB2/ABCC9/ANGPT4/CAV1/CHRNA4/LTA/P2RX2/TERT/BMP2/CA3/CAT/CCNA2/E2F1/F7/FOS/INHBA/NDP/PENK/SLC2A4",46
"GO:0050678","regulation of epithelial cell proliferation","52/1572","416/18860",0.125,1.49968193384224,3.1076062081741,0.00212532663434033,0.0228985481587903,0.0183898411075414,"BRCA2/CDH13/CXCR3/DRD2/DSC1/ECM1/EDNRB/EGFR/ERBB2/FGF7/FOXP2/FUT2/GATA3/GPC3/HMGA2/IQGAP3/LRG1/MMRN2/MYCN/NR4A1/OSR1/PPARG/PROX1/PTPRM/SCN5A/SIX4/TEK/TGFBR3/TNMD/TP63/UHRF1/ZFP36/ZNF703/ALDH1A2/CAV1/CCL11/DLX6/GHSR/HOXA5/NFIB/PTPRN/SULF1/TACR1/BMP6/DLX5/EGR3/FGF2/IL12B/LACRT/LIMS2/NR4A3/PDX1",52
"GO:0043588","skin development","43/1572","329/18860",0.130699088145897,1.56805649009644,3.13439171842101,0.00214823436849454,0.0231007630261426,0.0185522400183546,"ALX4/ANXA1/APCDD1/CDSN/COL1A1/COL1A2/COL5A1/COL5A2/CYP27B1/DSC1/EGFR/EVPL/EZH2/FGF7/GAL/HOXA7/IVL/KLF4/KPRP/KRT1/KRT14/KRT5/KRT75/KRT85/KRT86/LDB2/LSR/MET/TP63/TXNIP/ZFP36/COMP/CYP26B1/EDAR/KRT17/KRT2/LHX2/ZBED2/CASP14/IL20/INHBA/KRT81/SOSTDC1",43
"GO:0046394","carboxylic acid biosynthetic process","44/1572","339/18860",0.129793510324484,1.55719186050876,3.12166015450244,0.00220021046753036,0.0235999081881099,0.0189531038702689,"ABCB11/ABCD2/ACACB/ACADL/ACSM1/ACSM2A/ACSM3/ACSS2/AKR1C4/ALDH1A1/ALDH1A3/CDO1/CES1/CYP1A1/CYP7A1/ELOVL3/FADS3/PAH/PDK4/PNLIPRP1/PNLIPRP2/PROX1/PTGIS/PTGS2/SCD/ACSM5/ALDH1A2/AVPR1A/CYP1A2/CYP3A4/FADS2/FADS6/GAD1/HAO1/KMO/OTC/PLP1/ACSL1/ACSM2B/BHMT2/FGFR4/LPL/PLA2G3/PYCR1",44
"GO:0006641","triglyceride metabolic process","19/1572","112/18860",0.169642857142857,2.03528262450018,3.31362751862015,0.00220310914997406,0.0235999081881099,0.0189531038702689,"AADAC/APOB/GPAM/LIPE/PCK1/PNLIPRP1/PNLIPRP2/SERPINA12/TNXB/APOBEC1/CAV1/GPLD1/ACSL1/AGMO/CAT/CETP/DGAT2/LPL/PNPLA5",19
"GO:0007389","pattern specification process","59/1572","486/18860",0.121399176954733,1.45648121969864,3.07434369401111,0.00221479559952289,0.0236796441397265,0.0190171398724914,"ALX4/AURKA/BMPR1B/DAAM2/DLL3/DMRT2/DNAH11/EGR2/FEZF2/FOXA1/GPC3/HOXA7/HOXB5/HOXB9/LBX1/LHX1/MEOX2/NKX2-2/NKX3-2/NTF4/OSR1/PAX7/PCSK5/RELN/ROBO2/SPRY1/STIL/TBR1/TBX20/TDRD1/TGFBR2/TLL2/TP63/ZEB2/ALDH1A2/CHRDL1/CYP26B1/DLX1/DLX2/DMRTA2/EMX2/ENKUR/HOXA4/HOXA5/HOXC10/LHX2/SIM2/WNT7B/XRCC2/ZIC1/BMP2/FGF2/FOXG1/GREM2/HOXA2/MEOX1/NEUROD1/SOSTDC1/ZBTB16",59
"GO:0046683","response to organophosphorus","21/1572","129/18860",0.162790697674419,1.9530741463992,3.27532414081079,0.0022507911905267,0.0240180099107719,0.0192888816756225,"AKAP6/CDO1/COL1A1/CRHBP/GPD1/KCNE1/P2RX5/P2RY12/PER1/RAPGEF3/RYR3/SLC26A3/SLC6A4/ABCC9/FOSB/NPR2/P2RX2/VGF/FOS/PENK/SLC5A5",21
"GO:0032373","positive regulation of sterol transport","9/1572","36/18860",0.25,2.99936386768448,3.62076515211531,0.0022593540948137,0.0240180099107719,0.0192888816756225,"ABCA5/ABCA8/CES1/LRP1/PPARG/CAV1/APOA1/CETP/EEPD1",9
"GO:0032376","positive regulation of cholesterol transport","9/1572","36/18860",0.25,2.99936386768448,3.62076515211531,0.0022593540948137,0.0240180099107719,0.0192888816756225,"ABCA5/ABCA8/CES1/LRP1/PPARG/CAV1/APOA1/CETP/EEPD1",9
"GO:0006022","aminoglycan metabolic process","15/1572","80/18860",0.1875,2.24952290076336,3.37718338376698,0.00229000719357717,0.0242975858314719,0.0195134093060869,"B3GNT4/GALNT5/HAS1/HMMR/HS3ST3A1/ITIH5/PGLYRP2/PGLYRP3/STAB2/CHST9/HYAL1/PGLYRP4/FGF2/ITIH2/LYVE1",15
"GO:0071692","protein localization to extracellular region","50/1572","398/18860",0.125628140703518,1.50721802396205,3.08396943165374,0.0023053422391754,0.0244138805253091,0.0196068056614578,"ACVR1C/ADAM8/AP1M2/BRSK2/CBLN4/CWH43/DNAJC1/DRD2/EDNRB/F2/FBN2/FOXO1/GAL/GNAI1/IL6/MIA2/MYOM1/PCSK5/PPARG/PTPRN2/RAPGEF3/RIMS2/SLC30A8/SLC4A8/SSTR5/TMEM132A/TRPA1/TRPM5/VIP/COMP/FGG/GHSR/GPLD1/HCAR2/IFNG/ILDR2/KCNB1/KCNK16/PTPRN/VGF/BLK/BMP6/CARTPT/DRD4/F2RL2/IL12B/NEUROD1/NMU/PDX1/TRH",50
"GO:0022602","ovulation cycle process","11/1572","50/18860",0.22,2.63944020356234,3.50025278264165,0.00232995112392487,0.0246277598913347,0.0197785723398567,"ADAMTS1/BMPR1B/ESR1/GDF9/ROBO2/SLIT3/CGA/LHCGR/NPR2/PTPRN/INHBA",11
"GO:0032965","regulation of collagen biosynthetic process","10/1572","43/18860",0.232558139534884,2.79010592342742,3.54365137327795,0.00235157966016705,0.0246907707743729,0.0198291764270278,"CREB3L1/CYP7A1/DDR2/F2/IL6/KLF15/SERPINB7/LARP6/AMELX/INHBA",10
"GO:0034367","protein-containing complex remodeling","10/1572","43/18860",0.232558139534884,2.79010592342742,3.54365137327795,0.00235157966016705,0.0246907707743729,0.0198291764270278,"ABCA5/APOB/DIAPH3/PCSK5/PNLIPRP1/PNLIPRP2/APOA1/CETP/LPL/PLA2G3",10
"GO:0019218","regulation of steroid metabolic process","20/1572","121/18860",0.165289256198347,1.98305049103106,3.27121077590149,0.00235360868159226,0.0246907707743729,0.0198291764270278,"ABCB11/ACADL/APOB/CES1/CYP7A1/GAL/GNAI1/KIT/PCK1/PROX1/SERPINA12/CGA/IFNG/LHCGR/APOA1/BMP2/BMP6/DGAT2/FGFR4/NR3C1",20
"GO:0033559","unsaturated fatty acid metabolic process","20/1572","121/18860",0.165289256198347,1.98305049103106,3.27121077590149,0.00235360868159226,0.0246907707743729,0.0198291764270278,"ABCD2/AKR1C1/AKR1C2/AKR1C4/CYP1A1/CYP2A13/CYP2A6/CYP2A7/ELOVL3/FADS3/PTGIS/PTGS2/SCD/AVPR1A/CYP1A2/FADS2/ACSL1/CYP2B6/PLA2G2F/PLA2G3",20
"GO:0009913","epidermal cell differentiation","35/1572","255/18860",0.137254901960784,1.64670957441501,3.13529036509334,0.00236909298509122,0.0248065815193135,0.0199221841226788,"ANXA1/CDH23/CDSN/CYP27B1/ELMOD3/ESRP1/EVPL/EZH2/HOXA7/IVL/KLF4/KRT1/KRT14/KRT5/KRT75/KRT85/KRT86/MYCN/SLC44A4/SLITRK6/TMEM132E/TP63/TXNIP/ZFP36/CYP26B1/KRT17/KRT2/LHFPL5/ZBED2/CASP14/CLRN1/FGF2/GRXCR2/IL20/KRT81",35
"GO:0110053","regulation of actin filament organization","37/1572","274/18860",0.135036496350365,1.62009435188797,3.1178363407883,0.00241281086877805,0.02521703643942,0.020251820775196,"ACTN2/ARHGEF15/BIN1/CAPZA3/CORO2B/CSF3/CTNNA2/CX3CL1/DAAM2/DLC1/KANK1/KANK3/LMOD1/MET/NPHS1/PAK3/PLEKHH2/PPM1E/RAPGEF3/RGS4/S1PR1/SPTBN1/SYNPO2/SYNPO2L/TMEFF2/VIL1/WASF3/CCL11/CFL2/SYNPO/TACR1/TMOD1/APOA1/CCL21/CCR7/FERMT2/MYOC",37
"GO:0015909","long-chain fatty acid transport","13/1572","65/18860",0.2,2.39949109414758,3.40815137989323,0.0024240584246991,0.0252400560974733,0.0202703078797502,"ABCD2/ANXA1/DRD2/FABP9/NTSR1/PPARG/CD36/FABP4/ACSL1/DRD4/PLA2G2D/PLA2G2F/PLA2G3",13
"GO:0043627","response to estrogen","13/1572","65/18860",0.2,2.39949109414758,3.40815137989323,0.0024240584246991,0.0252400560974733,0.0202703078797502,"CRHBP/CYP27B1/ESR1/GAL/GATA3/KRT19/RCAN1/ZNF366/ABCC9/CAV1/F7/GHRHR/MME",13
"GO:0050807","regulation of synapse organization","42/1572","322/18860",0.130434782608696,1.56488549618321,3.08297600914529,0.00249374597111739,0.025917311480086,0.0208142121827264,"ARHGEF15/CDH2/CTNNA2/DRD2/EPHB1/FGF7/FRMPD4/GPR158/GRIN2B/IGSF9/ITSN1/KIF1A/LRFN1/LRFN2/LRFN5/LRP8/LRRC15/LRRN3/LRRTM2/LRRTM4/NLGN1/NTRK2/PAK3/RELN/ROBO2/SIX4/SLC12A5/SLC18A3/SLC7A11/SLITRK2/SLITRK6/SPARCL1/CDC20/GHSR/SLIT1/ST8SIA2/FLRT2/LRRC24/NEFL/NRN1/SYNDIG1/VLDLR",42
"GO:0045987","positive regulation of smooth muscle contraction","8/1572","30/18860",0.266666666666667,3.19932145886344,3.63527611664848,0.00253471322985232,0.0261000637191989,0.0209609806422824,"ADRA1A/KIT/MYOCD/EDN3/GHSR/NPNT/TACR1/NMU",8
"GO:0060384","innervation","8/1572","30/18860",0.266666666666667,3.19932145886344,3.63527611664848,0.00253471322985232,0.0261000637191989,0.0209609806422824,"GABRA5/NTF4/SEMA3A/SLITRK6/NPR2/POU4F1/SULF1/COL25A1",8
"GO:0072012","glomerulus vasculature development","8/1572","30/18860",0.266666666666667,3.19932145886344,3.63527611664848,0.00253471322985232,0.0261000637191989,0.0209609806422824,"ACTA2/CD34/OSR1/SERPINB7/TEK/ANGPT1/PDGFD/TCF21",8
"GO:0099623","regulation of cardiac muscle cell membrane repolarization","8/1572","30/18860",0.266666666666667,3.19932145886344,3.63527611664848,0.00253471322985232,0.0261000637191989,0.0209609806422824,"ANK2/CACNA2D1/CASQ2/KCNE1/KCNH2/NOS1/SCN4B/SCN5A",8
"GO:1901381","positive regulation of potassium ion transmembrane transport","8/1572","30/18860",0.266666666666667,3.19932145886344,3.63527611664848,0.00253471322985232,0.0261000637191989,0.0209609806422824,"AKAP6/ANK2/ANO6/FHL1/GAL/KCNE1/KCNH2/EDN3",8
"GO:0019373","epoxygenase P450 pathway","6/1572","18/18860",0.333333333333333,3.9991518235793,3.83870225871683,0.00256455696775919,0.0262139055623884,0.0210524071114684,"CYP1A1/CYP2A13/CYP2A6/CYP2A7/CYP1A2/CYP2B6",6
"GO:0072189","ureter development","6/1572","18/18860",0.333333333333333,3.9991518235793,3.83870225871683,0.00256455696775919,0.0262139055623884,0.0210524071114684,"GATA3/LHX1/OSR1/ALDH1A2/EMX2/RET",6
"GO:0090494","dopamine uptake","6/1572","18/18860",0.333333333333333,3.9991518235793,3.83870225871683,0.00256455696775919,0.0262139055623884,0.0210524071114684,"DRD2/MAPK15/SLC18A1/SLC29A4/DRD4/SLC22A3",6
"GO:0098712","L-glutamate import across plasma membrane","6/1572","18/18860",0.333333333333333,3.9991518235793,3.83870225871683,0.00256455696775919,0.0262139055623884,0.0210524071114684,"ATP1A2/NTSR1/SLC17A8/SLC1A6/SLC7A11/KCNJ10",6
"GO:0016053","organic acid biosynthetic process","44/1572","342/18860",0.128654970760234,1.54353228278499,3.05882464870617,0.00260581824623258,0.0265145674136994,0.0212938688685356,"ABCB11/ABCD2/ACACB/ACADL/ACSM1/ACSM2A/ACSM3/ACSS2/AKR1C4/ALDH1A1/ALDH1A3/CDO1/CES1/CYP1A1/CYP7A1/ELOVL3/FADS3/PAH/PDK4/PNLIPRP1/PNLIPRP2/PROX1/PTGIS/PTGS2/SCD/ACSM5/ALDH1A2/AVPR1A/CYP1A2/CYP3A4/FADS2/FADS6/GAD1/HAO1/KMO/OTC/PLP1/ACSL1/ACSM2B/BHMT2/FGFR4/LPL/PLA2G3/PYCR1",44
"GO:2000628","regulation of miRNA metabolic process","16/1572","89/18860",0.179775280898876,2.15684592732367,3.29867891610894,0.00260792681549685,0.0265145674136994,0.0212938688685356,"EGFR/ESR1/FOXA1/GATA3/IL6/KLF4/LIN28B/MYCN/MYOCD/PPARG/NFIB/TERT/BMP2/FGF2/FOS/NR3C1",16
"GO:0021695","cerebellar cortex development","12/1572","58/18860",0.206896551724138,2.48223216635957,3.40911326513134,0.00260822388642197,0.0265145674136994,0.0212938688685356,"CEND1/EZH2/FOXP2/KLHL1/KNDC1/LHX1/LHX5/PROX1/SEZ6L/SEZ6L2/KIF14/SEZ6",12
"GO:0001822","kidney development","42/1572","323/18860",0.130030959752322,1.5600406494458,3.06135934836004,0.00264173050578257,0.0268063599141318,0.021528207643296,"ACTA2/ADAMTS1/BMPER/CD34/CENPF/EDNRB/EZH2/GATA3/GPC3/HS3ST3A1/KIF26B/KLF15/LHX1/LIN28A/NPHS1/OSR1/PCSK5/PROX1/ROBO2/SERPINB7/SIM1/SIX4/SPRY1/TEK/ALDH1A2/ANGPT1/ARID5B/CYP26B1/HELLS/NPNT/PDGFD/RET/SULF1/TCF21/WNT7B/BMP2/BMP6/CAT/FGF2/MME/MMP9/ZBTB16",42
"GO:0021871","forebrain regionalization","7/1572","24/18860",0.291666666666667,3.49925784563189,3.694328992786,0.00268821037086784,0.0271791704344446,0.0218276120502579,"FEZF2/LHX1/DMRTA2/EMX2/LHX2/WNT7B/BMP2",7
"GO:0030318","melanocyte differentiation","7/1572","24/18860",0.291666666666667,3.49925784563189,3.694328992786,0.00268821037086784,0.0271791704344446,0.0218276120502579,"ADAMTS20/EDNRB/KIT/SOX10/ZEB2/EDN3/TYRP1",7
"GO:0097306","cellular response to alcohol","19/1572","114/18860",0.166666666666667,1.99957591178965,3.22795242490044,0.00271133071398344,0.0273633575311782,0.0219755328450395,"AKR1C2/CES1/CYP7A1/DRD2/GNAI1/LRP8/NPAS4/PTGFR/RAD51/BLM/GNG2/GPLD1/PTGDR2/CCL21/CCR7/FOS/INHBA/SLC5A5/TNFSF4",19
"GO:0006865","amino acid transport","25/1572","166/18860",0.150602409638554,1.80684570342438,3.14852132891057,0.00275690710020751,0.0277731020329569,0.0223045989600676,"ATP1A2/GFAP/KCNK1/NTRK2/NTSR1/RGS4/SLC17A8/SLC1A6/SLC6A4/SLC6A9/SLC7A11/SLC7A13/SLC7A14/AVPR1A/KMO/SLC32A1/SLC7A10/SLC7A3/KCNJ10/LLGL2/SLC17A7/SLC1A7/SLC36A2/SLC38A5/TRH",25
"GO:0007616","long-term memory","9/1572","37/18860",0.243243243243243,2.91829997936868,3.52197433756372,0.0027682616555627,0.0277871732008911,0.022315899525532,"ACSS2/DRD2/NPAS4/NTF4/PTCHD1/RELN/TACR1/SLC17A7/SLC2A4",9
"GO:0021772","olfactory bulb development","9/1572","37/18860",0.243243243243243,2.91829997936868,3.52197433756372,0.0027682616555627,0.0277871732008911,0.022315899525532,"ROBO2/SALL3/SEMA3A/DLX2/LHX2/SLIT1/ZIC1/DLX5/KIF14",9
"GO:0010720","positive regulation of cell development","55/1572","451/18860",0.121951219512195,1.46310432569975,3.00168582166305,0.00277701740289693,0.0278250163834251,0.0223462914136542,"ABCB1/ADAM8/ANXA1/ASPM/AURKA/BIN1/CX3CL1/DRD2/EGR2/FN1/FOXP3/GATA3/GFAP/HAP1/IL6/KIT/LRP8/METRN/NKX2-2/NTRK2/PCK1/PROC/RELN/ROBO2/ROBO3/SOX10/TGFBR2/TTBK1/WDR62/ZEB2/DMRTA2/IFNG/LTA/POU4F1/RASGRP1/XRCC2/ACTL6B/BMP2/CALCA/DCT/E2F1/EGR3/FGF2/FOS/FOXG1/IL12B/IL20/IL21/MME/NEFL/PF4/PLA2G3/TESC/TNFSF4/ZBTB16",55
"GO:0051653","spindle localization","13/1572","66/18860",0.196969696969697,2.36313516847868,3.34514157760091,0.00279292137420781,0.0279342189775157,0.0224339920984283,"ASPM/NUSAP1/PLK1/SKA1/SKA3/SPAG5/SPRY1/SPRY2/TLE6/KIF25/ESPL1/LLGL2/MAD2L1",13
"GO:0051938","L-glutamate import","10/1572","44/18860",0.227272727272727,2.72669442516771,3.45773254037986,0.00281982458071417,0.0281528461269513,0.0226095717252254,"ATP1A2/NTSR1/SLC17A8/SLC1A6/SLC7A11/SLC7A13/KMO/KCNJ10/SLC17A7/SLC1A7",10
"GO:0010810","regulation of cell-substrate adhesion","32/1572","230/18860",0.139130434782609,1.66921119592875,3.07917174428896,0.00286961282779533,0.0285987664141531,0.0229676906405122,"CCDC80/CDH13/COL1A1/CORO2B/CX3CL1/DLC1/DMP1/EGFLAM/FN1/HOXA7/KANK1/ONECUT1/ONECUT2/POSTN/TEK/ABI3BP/CD36/FGG/GPM6B/NPNT/VIT/APOA1/CCL21/CCL25/CCL28/CCR7/ECM2/EGFL6/FERMT2/LIMS2/MYOC/RELL2",32
"GO:0001657","ureteric bud development","17/1572","98/18860",0.173469387755102,2.08119125512801,3.23585625270779,0.00288457031080634,0.02869658984779,0.0230462527130376,"BMPER/GATA3/GPC3/HS3ST3A1/KIF26B/LHX1/OSR1/ROBO2/SIM1/SIX4/SPRY1/NPNT/RET/TCF21/BMP2/CAT/FGF2",17
"GO:0032835","glomerulus development","14/1572","74/18860",0.189189189189189,2.26978887284231,3.30022418091809,0.00289866696264351,0.0287126494093578,0.0230591501589124,"ACTA2/CD34/EDNRB/KLF15/LHX1/NPHS1/OSR1/SERPINB7/TEK/ANGPT1/PDGFD/RET/SULF1/TCF21",14
"GO:0014074","response to purine-containing compound","23/1572","149/18860",0.154362416107383,1.85195621360384,3.14829292722283,0.00290150246752225,0.0287126494093578,0.0230591501589124,"AKAP6/CASQ2/CDO1/COL1A1/CRHBP/GPD1/KCNE1/P2RX5/P2RY12/PER1/RAPGEF3/RYR3/SLC26A3/SLC6A4/TRPA1/ABCC9/FOSB/NPR2/P2RX2/VGF/FOS/PENK/SLC5A5",23
"GO:0032341","aldosterone metabolic process","5/1572","13/18860",0.384615384615385,4.61440595028381,3.93097890804771,0.0029119081823502,0.0287126494093578,0.0230591501589124,"CYP11B2/EDNRB/BMP2/BMP6/CACNA1H",5
"GO:0035881","amacrine cell differentiation","5/1572","13/18860",0.384615384615385,4.61440595028381,3.93097890804771,0.0029119081823502,0.0287126494093578,0.0230591501589124,"BARHL2/DLX1/DLX2/NEUROD1/NEUROD4",5
"GO:0098976","excitatory chemical synaptic transmission","5/1572","13/18860",0.384615384615385,4.61440595028381,3.93097890804771,0.0029119081823502,0.0287126494093578,0.0230591501589124,"GRIN2B/GRIN2D/PTCHD1/CHRDL1/PVALB",5
"GO:0007492","endoderm development","16/1572","90/18860",0.177777777777778,2.13288097257563,3.2485280805597,0.0029318215162878,0.0288072110605673,0.0231350926915372,"COL11A1/COL12A1/COL5A1/COL5A2/FN1/HMGA2/ITGA7/LAMA3/LAMB3/LHX1/ONECUT1/SOX2/TBX20/INHBA/MMP9/PAX9",16
"GO:0021872","forebrain generation of neurons","16/1572","90/18860",0.177777777777778,2.13288097257563,3.2485280805597,0.0029318215162878,0.0288072110605673,0.0231350926915372,"ASPM/DRD2/FEZF2/LHX5/LHX6/PROX1/ROBO2/TBR1/DLX1/DLX2/BMP2/DCT/DLX5/FGF2/FOXG1/INHBA",16
"GO:0062013","positive regulation of small molecule metabolic process","25/1572","167/18860",0.149700598802395,1.79602626807454,3.11572670034241,0.00299205293201831,0.0293473592506049,0.023568886105881,"ABCD2/ADCYAP1R1/CES1/CYP7A1/FOXO1/GNAI1/GPD1/HTR2A/NTSR1/PCK1/PPARG/PTGS2/SORBS1/AVPR1A/GHSR/GPLD1/IFNG/LHCGR/APOA1/BMP6/DGAT2/GDF15/PID1/PLA2G3/PTH1R",25
"GO:0006584","catecholamine metabolic process","12/1572","59/18860",0.203389830508475,2.44016043472636,3.34087041573278,0.00303070217969871,0.0296223272590166,0.0237897131185493,"AOC2/DRD2/EPAS1/GATA3/NPR1/PAH/SNCB/TH/PDE1B/DRD4/KL/MAOA",12
"GO:0009712","catechol-containing compound metabolic process","12/1572","59/18860",0.203389830508475,2.44016043472636,3.34087041573278,0.00303070217969871,0.0296223272590166,0.0237897131185493,"AOC2/DRD2/EPAS1/GATA3/NPR1/PAH/SNCB/TH/PDE1B/DRD4/KL/MAOA",12
"GO:0045444","fat cell differentiation","35/1572","259/18860",0.135135135135135,1.62127776631593,3.03585323063661,0.00307072067361265,0.0299610001388675,0.0240617015609913,"ADRB3/CCDC3/EBF2/EGR2/FAM83A/FOXO1/GDF10/HMGA2/HTR2A/HTR2C/IL6/KLF4/LAMB3/LRG1/NR4A1/PPARG/PRDM16/PTGS2/RUNX1T1/WIF1/ZFP36/ARID5B/FABP4/NPR2/SLC7A10/ADRB2/ARL4A/BMP2/E2F1/FERMT2/LPL/MMP11/NR4A3/SLC2A4/ZBTB16",35
"GO:0048565","digestive tract development","22/1572","141/18860",0.156028368794326,1.8719434067818,3.13378903359563,0.00309056075044776,0.0301019538363856,0.0241749015806128,"ALX4/CCNB1/CYP1A1/EDNRB/EGFR/KIT/MYOCD/NKX2-2/NKX3-2/PCSK5/PKDCC/SOX10/SPDEF/TP63/ALDH1A2/HOXA5/NPR2/OTC/RET/TCF21/PDX1/PYY",22
"GO:0006835","dicarboxylic acid transport","18/1572","107/18860",0.168224299065421,2.01826353713348,3.18515028627672,0.00311949621810164,0.0303308508592775,0.0243587289504434,"ATP1A2/GFAP/KCNK1/NTRK2/NTSR1/SLC17A8/SLC1A6/SLC26A3/SLC26A9/SLC7A11/SLC7A13/AVPR1A/KMO/SLC13A2/KCNJ10/SLC17A7/SLC1A7/TRH",18
"GO:0072163","mesonephric epithelium development","17/1572","99/18860",0.171717171717172,2.06016912123782,3.18917227892992,0.00321837697175764,0.0311836143739226,0.0250435839651755,"BMPER/GATA3/GPC3/HS3ST3A1/KIF26B/LHX1/OSR1/ROBO2/SIM1/SIX4/SPRY1/NPNT/RET/TCF21/BMP2/CAT/FGF2",17
"GO:0072164","mesonephric tubule development","17/1572","99/18860",0.171717171717172,2.06016912123782,3.18917227892992,0.00321837697175764,0.0311836143739226,0.0250435839651755,"BMPER/GATA3/GPC3/HS3ST3A1/KIF26B/LHX1/OSR1/ROBO2/SIM1/SIX4/SPRY1/NPNT/RET/TCF21/BMP2/CAT/FGF2",17
"GO:0089718","amino acid import across plasma membrane","11/1572","52/18860",0.211538461538462,2.5379232726561,3.34871553504541,0.00323132714862969,0.0312548298379589,0.0251007771574664,"ATP1A2/GFAP/NTSR1/RGS4/SLC17A8/SLC1A6/SLC6A9/SLC7A11/SLC7A3/KCNJ10/SLC38A5",11
"GO:0030574","collagen catabolic process","10/1572","45/18860",0.222222222222222,2.66610121571954,3.37418391681781,0.0033596088157137,0.0323106482891933,0.0259487057432426,"ADAMTS14/MMP10/MMP26/MMP27/TMPRSS6/FAP/MMP11/MMP28/MMP3/MMP9",10
"GO:0008207","C21-steroid hormone metabolic process","9/1572","38/18860",0.236842105263158,2.84150261149056,3.42645061695846,0.00336364211718711,0.0323106482891933,0.0259487057432426,"AKR1C1/AKR1C2/AKR1C4/CYP11B2/EDNRB/BMP2/BMP6/CACNA1H/DHRS2",9
"GO:0043268","positive regulation of potassium ion transport","9/1572","38/18860",0.236842105263158,2.84150261149056,3.42645061695846,0.00336364211718711,0.0323106482891933,0.0259487057432426,"ACTN2/AKAP6/ANK2/ANO6/FHL1/GAL/KCNE1/KCNH2/EDN3",9
"GO:0048665","neuron fate specification","9/1572","38/18860",0.236842105263158,2.84150261149056,3.42645061695846,0.00336364211718711,0.0323106482891933,0.0259487057432426,"ESRP1/FOXA1/MNX1/NKX2-2/DMRTA2/HOXC10/NFIB/POU4F1/ISL2",9
"GO:0001763","morphogenesis of a branching structure","30/1572","214/18860",0.14018691588785,1.68188628094457,3.02509643470214,0.00340229882713996,0.0326258243200484,0.0262018238487285,"CELSR1/DRD2/ERMN/ESR1/FGF7/FOXA1/GPC3/HMGA2/HS3ST3A1/LHX1/MET/MYCN/PROX1/SIX4/SOX10/SPRY1/SPRY2/TBX20/TGFBR2/TP63/CCL11/DLX2/HOXA5/NPNT/RSPO2/SULF1/TCF21/BMP2/FGF2/LLGL2",30
"GO:0051588","regulation of neurotransmitter transport","18/1572","108/18860",0.166666666666667,1.99957591178965,3.1413554943522,0.00345868044896958,0.0328152880838205,0.0263539823387447,"ATP1A2/CACNA1B/DRD2/GFAP/GPR158/NLGN1/NOS1/RIMS2/SLC17A8/SLC18A3/SLC4A8/SYN1/SYT1/GPM6B/KMO/SV2B/DRD4/SYT5",18
"GO:0032967","positive regulation of collagen biosynthetic process","7/1572","25/18860",0.28,3.35928753180662,3.55943682165296,0.00346861527810893,0.0328152880838205,0.0263539823387447,"CREB3L1/DDR2/F2/SERPINB7/LARP6/AMELX/INHBA",7
