"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","direction"
2345.88461660048,-1.724032517361,0.137822865717606,-12.5090456390123,6.66198067353689e-36,4.88982500114768e-35,"ALDH1A3","DOWN"
528.981997620762,-4.78000444039554,0.190899807396783,-25.0393361081835,2.28128393116526e-138,2.43540447468389e-136,"ALDH1L1","DOWN"
9056.44771219447,-2.31721543524809,0.107437825229719,-21.5679666848573,3.59136477408206e-103,1.7676199912955e-101,"ALDH2","DOWN"
133.051801117936,-1.55144175258412,0.247356913252937,-6.27207759096543,3.56261954063469e-10,8.69863693058007e-10,"ALDH3A1","DOWN"
1450.13155750414,-1.91512444817866,0.143510336404998,-13.3448537307726,1.26919448227615e-40,1.09443357347279e-39,"ALDOC","DOWN"
93.0749625769254,1.70394135807981,0.155299128972631,10.9719955891067,5.21094174667208e-28,2.82863701068457e-27,"ALG1L","UP"
744.70888246829,-2.54991706163786,0.101098673151856,-25.2220625863974,2.29473227152862e-140,2.50864986164852e-138,"ALPK3","DOWN"
3.92327174385631,2.42140544812997,0.310127814688866,7.80776613203569,5.82104694039805e-15,1.82672904192259e-14,"ALPP","UP"
1.53841851445916,1.79129860473309,0.34892395886479,5.13377932131977,2.83981052340134e-07,5.82118917259741e-07,"ALPPL2","UP"
231.971677310131,-2.33292441548189,0.188680254014501,-12.3644332983705,4.07072042647679e-35,2.89443751649956e-34,"ALX4","DOWN"
1.28161036821838,1.9937581109039,0.548965658930003,3.63184486765523,0.000281402276287068,0.000468674017468076,"AMELX","UP"
106.674829235229,2.61094751725924,0.182446749426242,14.3107373821136,1.87514489368796e-46,1.95591374942984e-45,"AMH","UP"
41.4416698587718,-2.03831312307546,0.19178967343693,-10.627856477089,2.21136599274429e-26,1.12643932143845e-25,"AMPD1","DOWN"
16.0524685149837,1.67847397608792,0.317497492833784,5.28657395403949,1.2462844475543e-07,2.61287682582862e-07,"AMTN","UP"
211.117743806622,2.65957566510757,0.168368519965184,15.7961575338283,3.30667246790903e-56,4.69940157798646e-55,"AMZ1","UP"
435.090628271705,-2.77181934408867,0.142739103444385,-19.4187806788953,5.35461989132972e-84,1.6409528532203e-82,"ANGPT1","DOWN"
18.9660221113015,-3.22864579434727,0.138129043290146,-23.3741269572493,7.83536639981309e-121,5.62045415032649e-119,"ANGPT4","DOWN"
352.505803751442,-3.01380837664591,0.151914065661248,-19.8389027607646,1.37425359016718e-87,4.671024273066e-86,"ANGPTL1","DOWN"
5199.29902622529,-1.87088706939963,0.100770762459805,-18.5657726877465,6.08059726657778e-77,1.55355844095182e-75,"ANGPTL2","DOWN"
1419.5271009577,-1.90460883019619,0.163529528805784,-11.6468801940853,2.38013758821232e-31,1.47350799396569e-30,"ANGPTL4","DOWN"
18.6194589753817,-4.10713735034037,0.194211492702193,-21.1477564648469,2.89380906112237e-99,1.29787621776847e-97,"ANGPTL5","DOWN"
81.4676126728577,-4.07885314727383,0.256081477576248,-15.9279506892854,4.05428089794868e-57,5.90206743524039e-56,"ANGPTL7","DOWN"
1141.6299326052,-2.34940145234663,0.115080545467919,-20.4152790794824,1.22330787080757e-92,4.65163840707247e-91,"ANK2","DOWN"
236.427648693446,-1.57025276301643,0.0713481686167106,-22.0083121047155,2.39752879269606e-107,1.31684558495448e-105,"ANKDD1A","DOWN"
576.372354765113,2.05176281611978,0.126228016248795,16.2544170232048,2.07835829698287e-59,3.21276609891866e-58,"ANKRD22","UP"
279.100294784964,-2.15444705351651,0.134925102219735,-15.9677259314418,2.14463496228965e-57,3.15234999402097e-56,"ANKRD29","DOWN"
765.436306299228,2.27473983202007,0.239345940223143,9.50398335521934,2.02011537018826e-21,8.37473170514327e-21,"ANKRD30B","UP"
16.0899040314239,1.69509915382295,0.249897265571037,6.78318408146446,1.17555691894947e-11,3.11731647580083e-11,"ANKRD34B","UP"
65.8570009101647,-2.71413388869565,0.105454728770288,-25.7374317903547,4.4570372406087e-146,5.14459745249753e-144,"ANKRD53","DOWN"
2650.75435120488,3.35850062128485,0.121451384460698,27.653045176868,2.56513515333485e-168,5.02832829755872e-166,"ANLN","UP"
125.430170834721,-1.60952523260248,0.241955365085504,-6.65215764913374,2.8882707993566e-11,7.49217313558862e-11,"ANO3","DOWN"
7167.7318388713,-1.50501611447104,0.0659324513430822,-22.8266367139851,2.49424060158422e-115,1.62047248684068e-113,"ANO6","DOWN"
2695.036838051,-1.80503564052568,0.0818959084877734,-22.040608302125,1.17547442059025e-107,6.53523541559941e-106,"ANTXR2","DOWN"
